Path,Method,Constraint Violation Rate [%],Mean Position Error [m],Max Position Error [m],Mean Heading Error [deg],Travel Time [s]
step_curve_theta90_l3,DWPP for Diff-drive,0.0000,0.0439,0.3127,38.3775,186.7500
step_curve_theta90_l3,VP for Omni (min L),0.0000,0.0000,0.0000,0.0000,N/A
step_curve_theta90_l3,VP for Omni (max L),0.0000,0.0000,0.0000,0.0000,N/A
step_curve_theta90_l3,DWVP for Omni,0.0000,0.0000,0.0000,0.0000,N/A
